timestamp,open,high,low,close,vol,holdingvol,ZTM:MACD,ZTM:RSI,ZTM:ma5,ZTM:ma7,ZTM:ma10,ZTM:ma21,lastclose,label
1280138400,2806.40,2806.6,2801.6,2802.7,3545,35712,3.38,57.31,2804.16,2802.2,2801.76,2800.1,2806.6,-1
1280138580,2803.00,2803.7,2800.4,2801.1,2623,35767,3.06,54.39,2803.82,2802.96,2801.74,2800.44,2802.7,-1
1280138760,2801.30,2804.9,2799.8,2800.5,3572,35697,2.73,53.29,2803.12,2803.2,2801.57,2800.68,2801.1,-1
1280138940,2800.40,2806.1,2797.6,2797.6,5476,35415,2.21,48.22,2801.7,2802.46,2801.46,2800.8,2800.5,-1
1280139120,2797.50,2803.8,2797.5,2800.6,4104,35623,2.01,53.18,2800.5,2801.97,2801.94,2801.14,2797.6,1
1280139300,2800.60,2802.8,2796,2797.2,4779,35518,1.57,47.62,2799.4,2800.9,2801.78,2801.45,2800.6,-1
1280139480,2797.20,2797.8,2792.6,2795.6,4365,35624,1.07,45.22,2798.3,2799.33,2801.06,2801.23,2797.2,-1
1280139660,2795.90,2796,2793.7,2794.3,2749,35953,0.57,43.31,2797.06,2798.13,2800.09,2800.95,2795.6,-1
1280139840,2794.60,2797.8,2794.2,2796.5,3344,35938,0.34,47.36,2796.84,2797.47,2799.27,2800.7,2794.3,1
1280140020,2796.50,2796.7,2793.3,2795.3,2980,36208,0.06,45.45,2795.78,2796.73,2798.14,2800.22,2796.5,-1
1280140200,2795.10,2796.8,2794.1,2794.7,2591,36325,-0.2,44.49,2795.28,2796.31,2797.34,2799.7,2795.3,-1
1280140380,2794.90,2794.9,2791.4,2791.9,4055,36351,-0.63,40.2,2794.54,2795.07,2796.42,2799.19,2794.7,-1
1280140560,2791.90,2796.1,2791.6,2794.9,2964,36334,-0.72,46.18,2794.66,2794.74,2795.86,2798.88,2791.9,1
1280140740,2795.10,2797.4,2794.2,2795.2,2428,36450,-0.76,46.76,2794.4,2794.69,2795.62,2798.55,2794.9,1
1280140920,2795.20,2796,2789.9,2791.1,3383,36298,-1.11,40.42,2793.56,2794.23,2794.67,2798.19,2795.2,-1
1280141100,2791.40,2794.7,2790.9,2793.3,2603,36478,-1.19,44.75,2793.28,2793.77,2794.28,2798.07,2791.1,1
1280141280,2793.10,2794.2,2789.6,2790,3268,37027,-1.51,40.04,2792.9,2793.01,2793.72,2797.65,2793.3,-1
1280141460,2789.70,2793,2788.4,2788.6,4396,37266,-1.85,38.21,2791.64,2792.14,2793.15,2796.97,2790,-1
1280141640,2788.60,2790.5,2788.1,2790.5,3456,37101,-1.94,42.09,2790.7,2791.94,2792.55,2796.33,2788.6,1
1280141820,2790.50,2790.9,2789.7,2790.3,2024,36991,-2.01,41.79,2790.54,2791.29,2792.05,2795.64,2790.5,-1
1280142000,2790.10,2791.3,2790,2790.4,2084,36872,-2.04,42.01,2789.96,2790.6,2791.62,2794.87,2790.3,1
1280142180,2790.60,2792.2,2789.9,2790.9,2419,36799,-1.99,43.17,2790.14,2790.57,2791.52,2794.31,2790.4,1
1280142360,2791.10,2791.5,2787.5,2789.3,3076,37004,-2.06,40.39,2790.28,2790,2790.96,2793.75,2790.9,-1
1280142540,2789.50,2789.9,2785.4,2785.8,4866,37019,-2.37,35.06,2789.34,2789.4,2790.02,2793.05,2789.3,-1
1280142720,2785.30,2786.2,2783.6,2786.2,3452,36958,-2.55,36.1,2788.52,2789.06,2789.53,2792.5,2785.8,1
1280142900,2786.60,2786.6,2781.6,2784.7,3253,36985,-2.79,33.91,2787.38,2788.23,2788.67,2791.75,2786.2,-1
1280143080,2784.50,2785.6,2780.2,2780.6,3866,36964,-3.27,28.78,2785.32,2786.84,2787.73,2790.96,2784.7,-1
1280143260,2780.40,2781.6,2775.5,2777,6092,37066,-3.89,25.18,2782.86,2784.93,2786.57,2790.07,2780.6,-1
1280143440,2777.00,2778.3,2775.4,2778.2,3433,36912,-4.24,28.4,2781.34,2783.11,2785.34,2789.3,2777,1
1280143620,2778.20,2780.6,2777.7,2780.6,2991,36016,-4.28,34.47,2780.22,2781.87,2784.37,2788.55,2778.2,1
1280149200,2780.60,2781.8,2779.7,2781.1,1563,36085,-4.22,35.69,2779.5,2781.2,2783.44,2787.87,2780.6,1
1280149380,2781.40,2783.6,2780.7,2783.4,2313,36259,-3.94,41.13,2780.06,2780.8,2782.69,2787.33,2781.1,1
1280149560,2783.10,2783.4,2781.5,2782.3,1564,36473,-3.76,39.41,2781.12,2780.46,2781.99,2786.88,2783.4,-1
1280149740,2782.40,2784.5,2781.9,2784.2,2308,36604,-3.43,43.78,2782.32,2780.97,2781.83,2786.37,2782.3,1
1280149920,2784.20,2785.5,2783.5,2785.3,2926,36772,-3.04,46.2,2783.26,2782.16,2781.74,2785.9,2784.2,1
1280150100,2785.40,2787.8,2785,2787.3,3397,37088,-2.54,50.38,2784.5,2783.46,2782,2785.71,2785.3,1
1280150280,2787.10,2787.7,2785.4,2786,2583,37391,-2.23,47.78,2785.02,2784.23,2782.54,2785.37,2787.3,-1
1280150460,2786.10,2792.2,2785.6,2792.2,5906,37372,-1.46,58.72,2787,2785.81,2784.06,2785.47,2786,1
1280150640,2792.60,2793.1,2790.9,2791.9,4622,37848,-0.87,58.08,2788.54,2787.03,2785.43,2785.63,2792.2,-1
1280150820,2792.10,2792.5,2790.9,2791.5,2639,38034,-0.42,57.2,2789.78,2788.34,2786.52,2785.68,2791.9,-1
1280151000,2791.50,2791.5,2787.6,2788.5,3906,37785,-0.31,50.92,2790.02,2788.96,2787.26,2785.59,2791.5,-1
1280151180,2788.50,2790.5,2788.5,2789.5,2045,37954,-0.14,52.78,2790.72,2789.56,2787.87,2785.55,2788.5,1
1280151360,2789.50,2792.7,2789.3,2790.5,3606,38204,0.08,54.63,2790.38,2790.01,2788.69,2785.53,2789.5,1
1280151540,2790.50,2800.3,2790.3,2798.1,6973,37563,0.85,65.66,2791.62,2791.74,2790.08,2785.95,2790.5,1
1280151720,2798.30,2798.9,2796,2796.9,2801,37462,1.35,63.05,2792.7,2792.41,2791.24,2786.48,2798.1,-1
1280151900,2796.70,2797.3,2790,2790,4615,37468,1.18,50.61,2793,2792.14,2791.51,2786.66,2796.9,-1
1280152080,2790.00,2792.2,2789.8,2791.3,2770,37639,1.13,52.51,2793.36,2792.11,2792.04,2786.97,2790,1
1280152260,2791.80,2794.3,2790.4,2793.1,3489,37656,1.23,55.09,2793.88,2792.77,2792.13,2787.57,2791.3,1
1280152440,2793.10,2793.5,2789.5,2791.3,2907,37653,1.15,52.05,2792.52,2793.03,2792.07,2788.25,2793.1,-1
1280152620,2791.40,2800.7,2791.1,2800.7,7148,37346,1.82,63.41,2793.28,2794.49,2792.99,2789.32,2791.3,1
1280152800,2800.90,2801.7,2798.9,2799.7,4684,37035,2.24,61.74,2795.22,2794.71,2794.11,2790.23,2800.7,-1
1280152980,2799.50,2799.7,2795.5,2795.8,3306,37221,2.24,55.57,2796.12,2794.56,2794.74,2790.93,2799.7,-1
1280153160,2795.60,2798.1,2795.6,2797.9,2791,37604,2.38,58,2797.08,2795.69,2795.48,2791.62,2795.8,1
1280153340,2797.90,2803.6,2797.6,2802.3,5526,37788,2.81,62.62,2799.28,2797.26,2795.9,2792.57,2797.9,1
1280153520,2802.30,2803.1,2799.5,2801.1,3755,38101,3.02,60.66,2799.36,2798.4,2796.32,2793.38,2802.3,-1
1280153700,2801.10,2803.9,2799.7,2802.3,4407,37884,3.25,61.94,2799.88,2799.97,2797.55,2794.19,2801.1,1
1280153880,2802.00,2803.7,2796.9,2796.9,5298,37708,2.96,53.49,2800.1,2799.43,2798.11,2794.64,2802.3,-1
1280154060,2796.80,2798.3,2795.8,2796.8,4162,37075,2.69,53.35,2799.88,2799.01,2798.48,2795.16,2796.9,-1
1280154240,2796.70,2798,2794.5,2794.9,3167,37004,2.3,50.54,2798.4,2798.89,2798.84,2795.29,2796.8,-1
1280154420,2795.20,2798.9,2794.7,2798.2,3414,37310,2.23,54.97,2797.82,2798.93,2798.59,2795.59,2794.9,1
1280154600,2798.20,2798.4,2796.3,2797.2,2355,37698,2.07,53.41,2796.8,2798.2,2798.34,2795.86,2798.2,-1
1280154780,2796.90,2801.9,2796.9,2800.8,4799,37156,2.21,58.03,2797.58,2798.16,2798.84,2796.44,2797.2,1
1280154960,2800.90,2802,2799.5,2801.6,2684,37096,2.35,59,2798.54,2798.06,2799.21,2797.02,2800.8,1
1280155140,2801.40,2801.6,2797.1,2798.4,3512,36998,2.19,53.65,2799.24,2798.27,2798.82,2797.4,2801.6,-1
1280155320,2798.40,2799.4,2796.7,2796.9,2968,36963,1.91,51.29,2798.98,2798.29,2798.4,2797.34,2798.4,-1
1280155500,2796.70,2798.4,2795.6,2798,2535,37075,1.76,52.92,2799.14,2798.73,2797.97,2797.39,2796.9,1
1280155680,2798.00,2799.2,2797.6,2798.7,1877,37073,1.68,53.98,2798.72,2798.8,2798.15,2797.8,2798,1
1280155860,2798.70,2801,2798.4,2800.6,3005,36634,1.75,56.81,2798.52,2799.29,2798.53,2798.25,2798.7,1
1280156040,2800.60,2804,2800.2,2803.1,3644,35747,1.98,60.27,2799.46,2799.61,2799.35,2798.72,2800.6,1
1280156220,2802.90,2803.2,2801.7,2802.5,1829,35571,2.09,59.05,2800.58,2799.74,2799.78,2799.26,2803.1,-1
1280156400,2802.40,2805.7,2801.9,2803.6,3650,35138,2.24,60.63,2801.7,2800.49,2800.42,2799.4,2802.5,1
1280156580,2803.50,2804.5,2802.7,2804.1,1770,34729,2.38,61.35,2802.78,2801.51,2800.75,2799.6,2803.6,1
1280156760,2804.10,2805.1,2803,2804.4,1496,34209,2.48,61.81,2803.54,2802.43,2801.03,2800.01,2804.1,1
1280156940,2804.40,2805.1,2803.1,2803.6,1677,33527,2.47,59.78,2803.64,2803.13,2801.55,2800.29,2804.4,-1
1280157120,2803.60,2804,2802.2,2803.8,3621,31767,2.44,60.13,2803.9,2803.59,2802.24,2800.36,2803.6,1
1280222100,2806.00,2806.3,2799,2801.4,4435,32412,2.21,54.02,2803.46,2803.34,2802.58,2800.37,2803.8,-1
1280222280,2801.60,2801.6,2797.1,2797.7,2949,32608,1.7,46.22,2802.18,2802.66,2802.48,2800.15,2801.4,-1
1280222460,2798.00,2799.9,2797.5,2798.8,1902,32851,1.37,48.59,2801.06,2801.97,2802.3,2800.24,2797.7,1
1280222640,2798.50,2798.7,2794,2794.7,3055,33078,0.77,41.27,2799.28,2800.63,2801.46,2800.14,2798.8,-1
1280222820,2794.60,2794.9,2789.8,2791.5,3909,33459,0.04,36.63,2796.82,2798.79,2800.36,2799.98,2794.7,-1
1280223000,2791.70,2793.6,2790.4,2792,3346,33989,-0.5,37.81,2794.94,2797.13,2799.2,2799.69,2791.5,1
1280223180,2792.20,2792.2,2787.1,2790.2,4508,34145,-1.05,35.27,2793.44,2795.19,2797.81,2799.35,2792,-1
1280223360,2790.20,2792.9,2790.1,2791.4,3172,34506,-1.38,38.24,2791.96,2793.76,2796.51,2798.9,2790.2,1
1280223540,2791.40,2792,2787.9,2790.7,4131,34465,-1.68,37.17,2791.16,2792.76,2795.22,2798.39,2791.4,-1
1280223720,2790.80,2795.3,2790.5,2794.1,4969,34614,-1.62,45.22,2791.68,2792.09,2794.25,2798.18,2790.7,1
1280223900,2794.00,2796.5,2792.8,2795.3,4040,35150,-1.46,47.76,2792.34,2792.17,2793.64,2798.1,2794.1,1
1280224080,2795.60,2796,2792.8,2793.1,2884,35631,-1.5,43.75,2792.92,2792.4,2793.18,2797.87,2795.3,-1
1280224260,2793.10,2793.2,2789.5,2789.6,3637,35484,-1.79,38.25,2792.56,2792.06,2792.26,2797.44,2793.1,-1
1280224440,2789.60,2789.7,2785.7,2787.1,5097,35510,-2.19,34.88,2791.84,2791.61,2791.5,2796.8,2789.6,-1
1280224620,2787.10,2788.1,2785.2,2787.2,3815,35754,-2.48,35.12,2790.46,2791.01,2791.07,2796.04,2787.1,1
1280224800,2787.30,2787.5,2780.3,2781.7,5945,35562,-3.11,28.69,2787.74,2789.73,2790.04,2795.05,2787.2,-1
1280224980,2782.20,2787.9,2781.6,2787.2,4325,35370,-3.13,40.44,2786.56,2788.74,2789.74,2794.27,2781.7,1
1280225160,2787.10,2788.2,2785.8,2787.5,2938,35322,-3.09,41.01,2786.14,2787.63,2789.35,2793.48,2787.2,1
1280225340,2787.40,2789,2786.5,2788.7,3386,35479,-2.93,43.35,2786.46,2787,2789.15,2792.73,2787.5,1
1280225520,2788.30,2790,2785.9,2789.1,4127,35891,-2.73,44.14,2786.84,2786.93,2788.65,2792.04,2788.7,1
1280225700,2789.20,2789.7,2788,2788.5,3529,36514,-2.6,43.16,2788.2,2787.13,2787.97,2791.31,2789.1,-1
1280225880,2788.50,2791.2,2787.2,2790.5,3779,36395,-2.3,47.35,2788.86,2787.6,2787.71,2790.79,2788.5,1
1280226060,2790.50,2791,2784.5,2785.1,4248,36158,-2.48,39,2788.38,2788.09,2787.26,2790.19,2790.5,-1
1280226240,2785.00,2788.5,2784.7,2788,3452,36416,-2.35,44.65,2788.24,2788.2,2787.35,2789.68,2785.1,1
1280226420,2787.80,2790.6,2787.4,2789.9,3353,36481,-2.08,48.04,2788.4,2788.54,2787.62,2789.45,2788,1
1280226600,2789.70,2793.8,2789.7,2793.3,5176,36122,-1.57,53.53,2789.36,2789.2,2788.78,2789.53,2789.9,1
1280226780,2793.30,2794.7,2791.8,2793,2928,35967,-1.17,53,2789.86,2789.76,2789.36,2789.58,2793.3,-1
1280226960,2792.90,2795.1,2791.3,2792.8,3318,36258,-0.87,52.63,2791.4,2790.37,2789.89,2789.7,2793,-1
1280227140,2793.00,2795.1,2791.4,2795.1,2993,36615,-0.43,56.45,2792.82,2791.03,2790.53,2789.88,2792.8,1
1280227320,2794.90,2795.7,2792.1,2792.9,3352,36878,-0.26,52.12,2793.42,2792.14,2790.91,2789.99,2795.1,-1
1280227500,2793.10,2793.1,2791.6,2792.7,2249,36825,-0.15,51.73,2793.3,2792.81,2791.33,2789.92,2792.9,-1
1280227680,2792.70,2792.7,2788.5,2789.8,3966,36693,-0.28,46.33,2792.66,2792.8,2791.26,2789.66,2792.7,-1
1280227860,2789.80,2797.8,2789.4,2797,5623,36456,0.19,58.04,2793.5,2793.33,2792.45,2789.84,2789.8,1
1280228040,2797.10,2798.9,2796.5,2798.7,4535,36540,0.69,60.24,2794.22,2794.14,2793.52,2790.28,2797,1
1280228220,2798.50,2800,2797.3,2798,3525,36741,1.02,58.87,2795.24,2794.89,2794.33,2790.8,2798.7,-1
1280228400,2798.20,2799.7,2796.9,2798,3019,37328,1.27,58.87,2796.3,2795.3,2794.8,2791.31,2798,0
1280228580,2798.00,2800.7,2794.8,2794.8,5088,37289,1.19,52.53,2797.3,2795.57,2794.98,2791.93,2798,-1
1280228760,2794.50,2798.3,2794.4,2798,3703,37560,1.37,57.46,2797.5,2796.33,2795.5,2792.45,2794.8,1
1280228940,2798.00,2800.6,2795.2,2796.1,4416,37539,1.35,53.88,2796.98,2797.23,2795.6,2792.86,2798,-1
1280229120,2796.10,2797.8,2794.4,2796.1,3157,37624,1.31,53.88,2796.6,2797.1,2795.92,2793.21,2796.1,0
1280229300,2796.10,2796.1,2793.4,2794.8,3652,37513,1.17,51.34,2795.96,2796.54,2796.13,2793.48,2796.1,-1
1280229480,2794.50,2794.8,2789.1,2790,4330,36943,0.66,43.24,2795,2795.4,2796.15,2793.55,2794.8,-1
1280229660,2790.20,2791.1,2788.1,2788.1,3557,36345,0.1,40.51,2793.02,2793.99,2795.26,2793.44,2790,-1
1280229840,2788.40,2790.4,2785.6,2787.7,4138,36336,-0.37,39.94,2791.34,2792.97,2794.16,2793.56,2788.1,-1
1280230020,2787.70,2790.2,2786.9,2787.3,3050,35794,-0.77,39.35,2789.58,2791.44,2793.09,2793.53,2787.7,-1
1280235600,2786.90,2787.6,2785.3,2785.4,3164,36021,-1.22,36.55,2787.7,2789.91,2791.83,2793.31,2787.3,-1
1280235780,2785.60,2789.2,2784.9,2788.6,2585,35916,-1.31,43.79,2787.42,2788.84,2791.21,2793.09,2785.4,1
1280235960,2788.50,2789.4,2787.1,2787.9,1917,36307,-1.42,42.65,2787.38,2787.86,2790.2,2792.85,2788.6,-1
1280236140,2787.90,2790.5,2787.5,2789.6,3121,36285,-1.35,46.32,2787.76,2787.8,2789.55,2792.7,2787.9,1
1280236320,2789.80,2790,2788,2788.4,2516,36668,-1.38,44.17,2787.98,2787.84,2788.78,2792.38,2789.6,-1
1280236500,2788.40,2788.5,2782.7,2782.9,5106,36928,-1.82,35.93,2787.48,2787.16,2787.59,2791.9,2788.4,-1
1280236680,2782.90,2784.6,2782.3,2783.4,3642,37020,-2.11,37.08,2786.44,2786.6,2786.93,2791.46,2782.9,1
1280236860,2783.50,2784.7,2782.4,2782.5,2827,37133,-2.38,35.83,2785.36,2786.19,2786.37,2791.11,2783.4,-1
1280237040,2782.80,2788.2,2781.4,2787.3,4993,36828,-2.19,46.21,2784.9,2786,2786.33,2790.65,2782.5,1
1280237220,2787.30,2788.3,2786.9,2787.3,2945,36438,-2.01,46.21,2784.68,2785.91,2786.33,2790.1,2787.3,0
1280237400,2787.30,2788.2,2785.5,2786.1,2950,36365,-1.94,44.14,2785.32,2785.41,2786.4,2789.54,2787.3,-1
1280237580,2785.80,2790.4,2785.8,2789.7,4653,36229,-1.58,51.2,2786.58,2785.6,2786.51,2789.14,2786.1,1
1280237760,2789.70,2791,2789,2789.3,2311,36393,-1.31,50.44,2787.94,2786.51,2786.65,2788.88,2789.7,-1
1280237940,2789.30,2789.5,2787.6,2788.1,2249,36490,-1.18,48.12,2788.1,2787.19,2786.5,2788.41,2789.3,-1
1280238120,2787.90,2790,2784.6,2785.8,3513,36952,-1.25,43.96,2787.8,2787.66,2786.24,2787.92,2788.1,-1
1280238300,2786.00,2793.6,2784.5,2792.4,7508,36672,-0.76,55.79,2789.06,2788.39,2787.19,2787.74,2785.8,1
1280238480,2792.20,2793.3,2791.6,2792.4,3504,36442,-0.37,55.79,2789.6,2789.11,2788.09,2787.63,2792.4,0
1280238660,2792.60,2792.9,2791,2791.4,2352,36451,-0.14,53.79,2790.02,2789.87,2788.98,2787.7,2792.4,-1
1280238840,2791.40,2792.6,2789.4,2790.1,2725,36468,-0.06,51.23,2790.42,2789.93,2789.26,2787.79,2791.4,-1
1280239020,2789.90,2791.6,2789.7,2791.2,2116,36613,0.09,53.26,2791.5,2790.2,2789.65,2787.96,2790.1,1
1280239200,2791.20,2791.7,2788.3,2789.3,3338,36544,0.05,49.43,2790.88,2790.37,2789.97,2788.05,2791.2,-1
1280239380,2789.50,2791.3,2784.4,2784.7,5015,36084,-0.34,41.63,2789.34,2790.21,2789.47,2788.02,2789.3,-1
1280239560,2784.70,2787.9,2784.5,2787.4,2750,36065,-0.43,46.92,2788.54,2789.5,2789.28,2787.96,2784.7,1
1280239740,2787.40,2788,2785.3,2786.3,2936,36196,-0.59,45.13,2787.78,2788.63,2789.1,2787.89,2787.4,-1
1280239920,2786.30,2788,2784.8,2785.6,3270,36445,-0.76,43.97,2786.66,2787.8,2789.08,2787.7,2786.3,-1
1280240100,2785.60,2791.9,2785.6,2790.8,4420,35574,-0.46,53.49,2786.96,2787.9,2788.92,2787.81,2785.6,1
1280240280,2790.80,2791.7,2789.8,2791.2,3401,35650,-0.2,54.13,2788.26,2787.9,2788.8,2788.2,2790.8,1
1280240460,2791.20,2791.7,2790.7,2791.5,1950,35364,0.03,54.64,2789.08,2788.21,2788.81,2788.59,2791.2,1
1280240640,2791.30,2792.8,2790.3,2792.8,3383,35396,0.32,56.87,2790.38,2789.37,2789.08,2789.08,2791.5,1
1280240820,2792.80,2794,2790.7,2793.8,3942,35572,0.62,58.56,2792.02,2790.29,2789.34,2789.39,2792.8,1
1280241000,2793.80,2794.7,2792.9,2793.7,2732,35519,0.84,58.31,2792.6,2791.34,2789.78,2789.7,2793.8,-1
1280241180,2793.30,2793.7,2790.8,2791.4,2963,35170,0.82,52.82,2792.64,2792.17,2790.45,2789.95,2793.7,-1
1280241360,2791.60,2792.8,2791.3,2792.5,1802,35145,0.88,55,2792.84,2792.41,2790.96,2790.08,2791.4,1
1280241540,2792.70,2792.8,2789.7,2789.9,2957,34764,0.72,49.21,2792.26,2792.23,2791.32,2790.11,2792.5,-1
1280241720,2790.00,2790.8,2788.9,2789.6,2783,34410,0.55,48.57,2791.42,2791.96,2791.72,2790.18,2789.9,-1
1280241900,2789.80,2790.3,2789,2789.1,1999,34255,0.38,47.47,2790.5,2791.43,2791.55,2790.34,2789.6,-1
1280242080,2789.10,2789.8,2787.7,2789.1,2639,34142,0.24,47.47,2790.04,2790.76,2791.34,2790.18,2789.1,0
1280242260,2789.30,2789.5,2787.1,2787.3,2295,33891,-0.02,43.37,2789,2789.84,2790.92,2789.94,2789.1,-1
1280242440,2787.20,2787.8,2785.8,2786.4,3000,33470,-0.29,41.44,2788.3,2789.13,2790.28,2789.7,2787.3,-1
1280242620,2786.40,2787,2785.3,2786.4,2261,33404,-0.51,41.44,2787.66,2788.26,2789.54,2789.52,2786.4,0
1280242800,2786.40,2787.8,2786.2,2787.8,1564,33144,-0.55,45.79,2787.4,2787.96,2788.95,2789.36,2786.4,1
1280242980,2787.60,2787.8,2785.9,2786,1628,32990,-0.73,41.52,2786.78,2787.44,2788.41,2789.2,2787.8,-1
1280243160,2786.00,2786.6,2785.1,2785.3,1544,32380,-0.91,39.96,2786.38,2786.9,2787.69,2789.23,2786,-1
1280243340,2785.30,2786,2784.3,2785.3,2110,31443,-1.05,39.96,2786.16,2786.36,2787.23,2789.13,2785.3,0
1280243520,2785.30,2785.9,2784.5,2785.4,3209,30190,-1.13,40.33,2785.96,2786.09,2786.81,2789.09,2785.3,1
1280308500,2786.00,2786.5,2782.7,2783.7,3715,30753,-1.32,36.23,2785.14,2785.7,2786.27,2789,2785.4,-1
1280308680,2783.70,2787.4,2783.1,2787,2685,31565,-1.19,47.41,2785.34,2785.79,2786.06,2788.82,2783.7,1
1280308860,2787.00,2788.7,2786.2,2787.8,2202,32083,-1.01,49.72,2785.84,2785.79,2786.11,2788.66,2787,1
1280309040,2788.20,2788.6,2787.2,2787.4,1021,32306,-0.89,48.57,2786.26,2785.99,2786.21,2788.46,2787.8,-1
1280309220,2787.30,2791.4,2787.3,2790.3,2570,32567,-0.55,56.41,2787.24,2786.7,2786.6,2788.34,2787.4,1
1280309400,2790.30,2792.7,2788.8,2792.7,3690,33408,-0.09,61.63,2789.04,2787.76,2787.09,2788.29,2790.3,1
1280309580,2792.70,2793.6,2790.8,2791.1,2422,33830,0.14,56.75,2789.86,2788.57,2787.6,2788.17,2792.7,-1
1280309760,2791.10,2791.5,2786.2,2786.6,3268,33969,-0.04,45.78,2789.62,2788.99,2787.73,2787.94,2791.1,-1
1280309940,2786.30,2787.8,2785.2,2787.5,3147,33950,-0.1,47.95,2789.64,2789.06,2787.95,2787.7,2786.6,1
1280310120,2787.60,2787.7,2785,2787,3006,34581,-0.19,46.83,2788.98,2788.94,2788.11,2787.56,2787.5,-1
1280310300,2786.70,2786.9,2784.2,2784.8,3449,34938,-0.44,42.17,2787.4,2788.57,2788.22,2787.33,2787,-1
1280310480,2784.80,2789.4,2784.8,2788.5,3721,35027,-0.33,51.01,2786.88,2788.31,2788.37,2787.3,2784.8,1
1280310660,2788.30,2789.3,2787.5,2789.2,1958,35281,-0.19,52.49,2787.4,2787.81,2788.51,2787.31,2788.5,1
1280310840,2789.20,2790.3,2788.2,2790.3,2045,35465,0.02,54.8,2787.96,2787.7,2788.8,2787.45,2789.2,1
1280311020,2790.10,2791.2,2789.4,2789.6,2574,35835,0.12,53.03,2788.48,2788.13,2788.73,2787.6,2790.3,-1
1280311200,2789.60,2789.6,2788,2789,1860,35705,0.15,51.5,2789.32,2788.34,2788.36,2787.73,2789.6,-1
1280311380,2788.90,2792.1,2788.7,2791.8,3069,36032,0.4,57.65,2789.98,2789.03,2788.43,2787.92,2789,1
1280311560,2791.80,2791.9,2789.8,2790.2,2304,36201,0.46,53.47,2790.18,2789.8,2788.79,2788.12,2791.8,-1
1280311740,2790.20,2790.7,2788.5,2790.3,2399,36434,0.51,53.7,2790.18,2790.06,2789.07,2788.36,2790.2,1
1280311920,2790.50,2794.1,2790,2792.7,4415,36931,0.74,58.86,2790.8,2790.56,2789.64,2788.71,2790.3,1
1280312100,2792.50,2797.5,2792.3,2797.5,5292,37047,1.29,66.82,2792.5,2791.59,2790.91,2789.29,2792.7,1
1280312280,2797.50,2797.7,2794.8,2795,3670,37964,1.5,60.28,2793.14,2792.36,2791.56,2789.82,2797.5,-1
1280312460,2795.00,2800.8,2795,2798.8,5729,38081,1.96,65.76,2794.86,2793.76,2792.52,2790.39,2795,1
1280312640,2798.80,2799.7,2797.3,2798.2,3788,38138,2.25,64.25,2796.44,2794.67,2793.31,2790.88,2798.8,-1
1280312820,2798.30,2798.7,2795.8,2796.9,3601,38242,2.34,60.99,2797.28,2795.63,2794.04,2791.33,2798.2,-1
1280313000,2796.70,2797.7,2795.8,2796.4,2417,38294,2.35,59.73,2797.06,2796.5,2794.78,2791.62,2796.9,-1
1280313180,2796.40,2797.9,2796.1,2797.7,2436,38380,2.44,61.93,2797.6,2797.21,2795.37,2791.86,2796.4,1
1280313360,2797.80,2800.4,2795.1,2795.5,5115,38649,2.3,56.33,2796.94,2796.93,2795.9,2792.07,2797.7,-1
1280313540,2795.70,2797.4,2794.8,2797.1,2957,38821,2.29,59.22,2796.72,2797.23,2796.58,2792.57,2795.5,1
1280313720,2797.20,2808.2,2796.9,2807.5,8621,38768,3.09,72.13,2798.84,2798.47,2798.06,2793.52,2797.1,1
1280313900,2807.60,2821.9,2807.3,2818.5,9566,38347,4.56,79.51,2803.26,2801.37,2800.16,2795.02,2807.5,1
1280314080,2818.30,2824.7,2816,2821.8,7237,38574,5.92,81.13,2808.08,2804.93,2802.84,2796.79,2818.5,1
1280314260,2821.80,2821.8,2817.1,2819.1,4254,38445,6.7,75.86,2812.8,2808.17,2804.87,2798.24,2821.8,-1
1280314440,2818.80,2824.3,2818,2822.1,5022,38351,7.48,77.6,2817.8,2811.66,2807.26,2799.81,2819.1,1
1280314620,2821.80,2824.1,2818.8,2823.4,4143,38592,8.11,78.33,2820.98,2815.64,2809.91,2801.39,2822.1,1
1280314800,2823.50,2833,2823.2,2830.7,8261,38085,9.09,81.89,2823.42,2820.44,2813.34,2803.34,2823.4,1
1280314980,2830.60,2830.7,2826.3,2828.5,3573,37895,9.58,77.74,2824.76,2823.44,2816.42,2805.22,2830.7,-1
1280315160,2828.80,2832.1,2827.8,2831.1,4179,38255,10.06,79.09,2827.16,2825.24,2819.98,2807.1,2828.5,1
1280315340,2831.10,2834.2,2828.6,2829.5,4708,38363,10.2,76.04,2828.64,2826.34,2823.22,2808.97,2831.1,-1
1280315520,2829.40,2831.3,2823.6,2824,5410,38632,9.75,66.53,2828.76,2827.04,2824.87,2810.57,2829.5,-1
1280315700,2824.40,2827.3,2823.8,2826.5,3136,38753,9.48,68.46,2827.92,2827.67,2825.67,2812.18,2824,1
1280315880,2826.50,2830.1,2823.8,2829.8,4158,38633,9.43,70.85,2828.18,2828.59,2826.47,2813.72,2826.5,1
1280316060,2829.80,2830.6,2826.7,2828.8,3243,38276,9.2,69.14,2827.72,2828.31,2827.44,2815.33,2829.8,-1
1280316240,2828.90,2833.7,2824.3,2833.2,5395,38255,9.27,72.31,2828.46,2828.99,2828.55,2816.97,2828.8,1
1280316420,2833.00,2837.5,2831.8,2836.6,6343,37790,9.49,74.49,2830.98,2829.77,2829.87,2818.8,2833.2,1
